ident_a,ident_b,p_val,avg_logFC,pct.1,pct.2,p_val_adj,use.rownames
CD28,Zeta,2.41904048374561e-35,0.245285784937369,0.972,0.884,5.27108921408169e-31,TRUE
CD28,Zeta,4.27024531944587e-35,0.220336789780563,0.508,0.234,9.30486455107255e-31,TRUE
CD28,Zeta,4.78584502288444e-35,0.218690803355915,0.509,0.237,1.04283563048652e-30,TRUE
CD28,Zeta,9.35061965608851e-35,0.266956840446458,0.908,0.72,2.03750002306169e-30,TRUE
CD28,Zeta,1.06896501201661e-34,0.256718158381698,0.833,0.561,2.3292747611842e-30,TRUE
CD28,Zeta,6.13713918758579e-34,-0.227507929422763,0.997,0.978,1.33728262897494e-29,TRUE
CD28,Zeta,7.01344202095695e-34,1.11204950854067,0.357,0.132,1.52822901636652e-29,TRUE
CD28,Zeta,9.59440734278261e-34,0.276065397939332,0.799,0.526,2.09062135999233e-29,TRUE
CD28,Zeta,1.05684863618546e-33,0.215818151869807,0.741,0.461,2.30287317824811e-29,TRUE
CD28,Zeta,1.32186244981789e-33,0.233590527129212,0.733,0.446,2.88033827815319e-29,TRUE
CD28,Zeta,1.42689953135929e-33,-0.304242554200988,0.905,0.89,3.10921407883188e-29,TRUE
CD28,Zeta,1.80640328924093e-33,0.210123526338124,0.644,0.361,3.93615276725598e-29,TRUE
CD28,Zeta,2.25442980926759e-33,-0.371489910835971,0.858,0.872,4.91240255439409e-29,TRUE
CD28,Zeta,2.84611538191666e-33,0.229688799239773,0.778,0.528,6.2016854171964e-29,TRUE
CD28,Zeta,3.31565746268795e-33,0.261316059482488,0.921,0.773,7.22481761119705e-29,TRUE
CD28,Zeta,5.40012882721625e-33,0.230470026629423,0.953,0.812,1.17668807145042e-28,TRUE
CD28,Zeta,5.79260088963676e-33,0.256472451014635,0.94,0.842,1.26220773385185e-28,TRUE
CD28,Zeta,6.4547264590899e-33,-0.271566579582254,0.993,0.989,1.40648489543569e-28,TRUE
CD28,Zeta,8.46484206273788e-33,-0.240556145731506,0.991,0.989,1.84448908547058e-28,TRUE
CD28,Zeta,9.46584561177782e-33,0.205962477027903,0.639,0.362,2.06260775880639e-28,TRUE
CD28,Zeta,1.0571182097219e-32,0.256673148559757,0.969,0.84,2.30346057898402e-28,TRUE
CD28,Zeta,1.43315005109127e-32,0.257850751778317,0.852,0.663,3.12283396132788e-28,TRUE
CD28,Zeta,2.25518184652214e-32,0.304771442246794,0.828,0.575,4.91404124357175e-28,TRUE
CD28,Zeta,4.34429494040836e-32,0.234712611470679,0.977,0.906,9.46621867514982e-28,TRUE
CD28,Zeta,7.13948505804129e-32,0.234434389442223,0.949,0.855,1.5556937941472e-27,TRUE
CD28,Zeta,1.06277402063186e-31,0.24719493809141,0.816,0.576,2.31578459095683e-27,TRUE
CD28,Zeta,1.21239652436297e-31,-0.410773465373755,0.549,0.697,2.64181202658692e-27,TRUE
CD28,Zeta,1.22656349772302e-31,-0.413536546429118,0.588,0.723,2.67268186153847e-27,TRUE
CD28,Zeta,1.40783075808724e-31,-0.21534433698425,1,1,3.0676632218721e-27,TRUE
CD28,Zeta,3.94856427050765e-31,0.219778609738902,0.652,0.393,8.60392154543618e-27,TRUE
CD28,Zeta,4.0514855066867e-31,0.216416659793485,0.737,0.462,8.82818691907032e-27,TRUE
CD28,Zeta,6.14991689326566e-31,-0.205332147001441,0.997,0.998,1.34006689104259e-26,TRUE
CD28,Zeta,9.24127583574528e-31,0.27473670730002,0.822,0.595,2.0136740046089e-26,TRUE
CD28,Zeta,1.41410867131979e-30,-0.306936024584127,0.972,0.959,3.08134279480582e-26,TRUE
CD28,Zeta,1.86275588761123e-30,0.235232034359259,0.762,0.513,4.05894507910486e-26,TRUE
CD28,Zeta,2.86083599942543e-30,0.242984855271003,0.973,0.872,6.233761642748e-26,TRUE
CD28,Zeta,3.01783025770777e-30,-0.296365741133054,0.071,0.274,6.57585213154523e-26,TRUE
CD28,Zeta,4.14654071759782e-30,-0.620954286040102,0.496,0.638,9.03531222364564e-26,TRUE
CD28,Zeta,4.32963895073131e-30,0.290968851626657,0.663,0.41,9.43428327364352e-26,TRUE
CD28,Zeta,6.42717925874191e-30,-0.251609067721329,0.968,0.952,1.40048236047986e-25,TRUE
CD28,Zeta,8.50789024309109e-30,0.285754663471004,0.642,0.391,1.85386928396955e-25,TRUE
CD28,Zeta,9.99716608574089e-30,0.318554175258178,0.98,0.949,2.17838249008294e-25,TRUE
CD28,Zeta,1.35445866508892e-29,0.205204488643948,0.725,0.436,2.95136543122876e-25,TRUE
CD28,Zeta,1.51923991896994e-29,0.28000453800601,0.992,0.96,3.3104237834355e-25,TRUE
CD28,Zeta,1.79755207417896e-29,0.234506797566111,0.918,0.761,3.91686596963595e-25,TRUE
CD28,Zeta,1.82676246613593e-29,0.246143478602329,0.865,0.66,3.9805154137102e-25,TRUE
CD28,Zeta,7.11750118161969e-29,0.391496854406344,0.495,0.267,1.55090350747493e-24,TRUE
CD28,Zeta,7.78640811632038e-29,0.221891355894647,0.683,0.427,1.69665832854621e-24,TRUE
CD28,Zeta,8.26521189986649e-29,-0.340798635657004,0.37,0.564,1.80098967298091e-24,TRUE
CD28,Zeta,8.7920528860847e-29,0.244349960189659,0.794,0.574,1.91578832387786e-24,TRUE
CD28,Zeta,1.42225350122072e-28,0.255891400919607,0.898,0.729,3.09909037915995e-24,TRUE
CD28,Zeta,1.75071971266859e-28,0.216374920393706,0.893,0.708,3.81481825390485e-24,TRUE
CD28,Zeta,2.49302348964918e-28,0.212823774772543,0.824,0.626,5.43229818394557e-24,TRUE
CD28,Zeta,2.59121846717979e-28,0.260485427665402,0.88,0.713,5.64626503998477e-24,TRUE
CD28,Zeta,3.06326020202192e-28,0.255450002829352,0.738,0.465,6.67484398020576e-24,TRUE
CD28,Zeta,3.06403713782163e-28,0.264839771852109,0.93,0.786,6.67653692331333e-24,TRUE
CD28,Zeta,4.36344244300519e-28,0.223110691824621,0.902,0.755,9.50794108330832e-24,TRUE
CD28,Zeta,6.49304779820775e-28,-0.300987031564916,0.828,0.833,1.41483511522947e-23,TRUE
CD28,Zeta,6.89864035680747e-28,-0.337046198745832,0.791,0.825,1.50321373374835e-23,TRUE
CD28,Zeta,1.11068085721993e-27,0.21539187045715,0.676,0.419,2.42017358788222e-23,TRUE
CD28,Zeta,1.19958605136687e-27,0.208557529302129,0.825,0.6,2.61389800592841e-23,TRUE
CD28,Zeta,1.26203088773449e-27,0.231399860331797,0.881,0.708,2.74996530437345e-23,TRUE
CD28,Zeta,2.18824989251778e-27,0.20557762187006,0.957,0.888,4.76819651579624e-23,TRUE
CD28,Zeta,4.06349459615964e-27,-0.280251123442433,0.928,0.896,8.85435472503186e-23,TRUE
CD28,Zeta,7.70931954771569e-27,0.207089315145455,0.949,0.832,1.67986072944725e-22,TRUE
CD28,Zeta,8.37480311012049e-27,0.230121100166268,0.845,0.653,1.82486959769525e-22,TRUE
CD28,Zeta,1.24492495559371e-26,0.261081731535197,0.791,0.577,2.7126914782387e-22,TRUE
CD28,Zeta,1.69833558588057e-26,-0.235719610627533,1,1,3.70067324163377e-22,TRUE
CD28,Zeta,1.77228602338138e-26,0.24890343002236,0.922,0.8,3.86181124494802e-22,TRUE
CD28,Zeta,3.53452197982426e-26,0.209881941350014,0.941,0.884,7.70172339403706e-22,TRUE
CD28,Zeta,4.35087662957422e-26,0.230813964878948,0.9,0.766,9.48056017584223e-22,TRUE
CD28,Zeta,5.58797289576965e-26,0.206668666965654,0.975,0.872,1.21761929398821e-21,TRUE
CD28,Zeta,6.5608853604662e-26,-0.446519948073327,0.63,0.699,1.42961692004559e-21,TRUE
CD28,Zeta,1.05273633917169e-25,-0.293585783901589,0.849,0.862,2.29391248305512e-21,TRUE
CD28,Zeta,1.52911817374075e-25,0.222658029148576,0.925,0.783,3.33194850058109e-21,TRUE
CD28,Zeta,2.13390276969321e-25,0.205566174136544,0.757,0.531,4.64977413516151e-21,TRUE
